age,income,utilization,num_trades,delinq_30d,credit_history_length,transaction_amount,merchant_risk_score,device_trust_score,velocity_score,fraud_flag
52.54140361568727,30686.681625701673,0.2748462152640991,9,0,19.447347144357906,52.896489014219156,2,0.9432542453858437,1.2108598183401107,0
41.400889068164965,49506.09056679689,0.02526262773442802,9,0,9.142759808553894,28.365109570874537,2,0.45811916121712015,1.7575252260636072,0
39.781651637456875,43042.25904642328,0.07377990566733635,11,0,18.571064678462314,173.44629413822295,5,0.517553697481262,1.6813955273590124,0
33.8288454671527,42532.50709296913,0.3104776788234545,12,1,12.722255083014257,14.837810487237903,3,0.6055671627244431,3.836898607326492,0
56.67049606408836,44574.366412466654,0.28037367723374823,13,0,4.542443859550571,154.93907945351364,4,0.6868468021003404,7.980772124112522,0
40.145646215174374,49417.867793337915,0.2082570876853531,8,0,9.020881139785851,5.059079467937933,2,0.6198185246346922,0.6437377477778401,0
36.86006613404271,12657.729422648938,0.3805927358173242,12,0,18.130374438995794,76.92610887181533,5,0.5661674505222455,2.702267797630779,0
37.774397394141246,30266.018904778994,0.13686533631003814,7,0,10.73875271208076,57.547618186480975,2,0.8854557413289091,1.0763819146919382,0
48.38771022664018,12208.58861352202,0.13039669415270355,8,0,8.27108751169137,28.57022466160416,1,0.7269171713561569,3.31716479499166,0
46.385328772368936,36976.208208180156,0.35112000500318535,2,0,8.230967653229879,87.14294719239076,2,0.6796571486674037,3.6037847732746906,0
46.95279133915186,36231.475677905015,0.25362018350160304,6,0,15.853484533402742,49.62604738396114,1,0.786214560872545,1.6878242756653927,0
47.169852036094596,61252.87936818435,0.443324517103873,10,0,22.50381018083978,193.56913834620104,3,0.519786228617863,3.912238932530628,0
67.69977121044553,65763.29904037183,0.12669843672531111,3,0,0.0,106.9307241105507,1,0.7294718287409779,1.462575945668401,0
37.123019803384615,40190.56413824652,0.31774023558080905,7,0,28.804106684059725,93.99420011378311,2,0.7581572102883016,1.4604789966208767,0
35.85308725114155,28277.436287923814,0.2802718203379147,10,0,13.222477373856789,77.49655193995947,4,0.5411030286135071,1.275428496515123,0
32.23472726102547,46285.33986142933,0.27151881880448814,11,0,15.481344811792964,30.98180981631818,1,0.5907876441480316,1.773224182915191,0
49.39175307090595,27890.49367734704,0.10431092272867044,12,0,9.382429517115563,38.00948523512023,3,0.5256667790428696,2.5057266364700865,0
55.5476675126507,36290.224057735846,0.23602759579238242,7,0,11.978909250859038,73.54217184417304,4,0.5673795288674831,2.298473431513875,0
40.632630508141496,59460.538824697804,0.2147555863510803,9,0,13.155078072786646,44.3436099232425,3,0.8992284953089625,2.8890134948929105,0
31.918122276449665,27477.268092588656,0.13333291328182972,6,0,5.705424045977788,207.21220156626813,1,0.7400905710406565,3.7720738456489586,0
32.106225411705125,54330.40639403172,0.2533573201115021,9,0,7.165911370454824,61.077297092800706,1,0.7684627710049707,2.9173323630060652,0
49.80711345389641,50955.1281562336,0.11790537114704759,6,1,19.107405245347522,85.72632283621093,5,0.79425791357491,7.060628507029019,0
50.91905005444131,22530.023836939585,0.4424340668968419,9,0,2.6859189278446713,10.142954021190095,4,0.7559815027343775,2.644485292189154,0
48.51785121966234,59097.68691349421,0.16359023366830527,5,0,14.646234619881243,169.33454704486198,2,0.5536883525128086,4.3979537698276445,0
34.01388351253567,51497.22350559368,0.26982502264894875,6,1,9.776898543784894,27.18299754490643,5,0.8780882073342937,0.5567006124413174,0
44.785935876800636,38214.21874088317,0.19077978664574907,10,0,6.235757103146547,15.624117300269617,1,0.8889680153552326,2.8894547250716647,0
43.40022970968874,24805.936313427723,0.05936134101494429,7,0,23.8315911118164,393.6346563355994,1,0.6234550184375044,2.2780570860398752,0
44.62426316074816,23632.944966651554,0.47661273328581505,7,0,6.272984632431372,126.10890095000093,5,0.5877798813875104,2.12037952378741,0
52.45714533537828,27754.92862600617,0.11880605160180985,18,1,5.219388001593171,176.35779589830747,4,0.947598000421631,5.734032989247847,0
44.683146585296186,47633.769484999124,0.25514551630700816,4,0,10.878163778876782,94.1976674396685,3,0.6831875335672125,8.868635131369155,0
50.146962756862735,22520.638091748413,0.17925347256013513,11,0,7.3886481953873915,48.823855953464275,2,0.7960096897647588,3.800302221853883,0
42.810948833866696,45195.650093054675,0.48194610041696595,3,0,12.038283941967292,39.03564450284617,5,0.4553065893052727,0.42586783781007354,0
45.46943278427981,19518.582423065378,0.28181112002810554,5,0,12.932395779908342,139.06371682826523,4,0.5838553794257181,1.6159754234981296,0
49.575458710062485,32792.847539749724,0.5657100722236503,4,0,13.407948393809558,212.51718393807167,3,0.8790883164541133,0.6632862276050331,0
24.514130161732,38362.04649497823,0.33088094914648375,8,0,11.25665491653862,50.30877436199304,2,0.589830922232589,2.833012965771762,0
38.16394540371238,123323.35318166942,0.269291304240459,6,0,7.787029781446649,656.5845258100842,2,0.9138548096725766,3.459060340633458,0
36.35552814848646,18239.45114133166,0.10903697694438334,8,0,15.860418256075983,43.086845441389904,3,0.5580916550706918,0.5066904670461884,0
34.3334658210799,75811.65223590606,0.5240617148275594,5,0,11.329843400975136,10.249099685155226,4,0.6064486096817601,6.428819038001633,0
38.69829298527979,39140.82061954797,0.14429307905995137,2,0,9.026296127670129,6.918318237341242,5,0.9087205114961792,0.8739327015925276,0
59.93929573481275,44604.318425646015,0.35202005167778905,14,0,20.879962194585133,7.204238681342712,3,0.8300645587841096,3.3433748378980055,0
31.610026611681082,38529.287936497174,0.6280390956551719,10,0,11.272128237651293,33.229095044662884,2,0.7701375332721788,6.335028311955389,0
53.61934025509777,45358.97808228134,0.5421558478184566,8,1,18.551919608979546,41.32957621018107,3,0.7922103892027003,2.874228947069117,0
21.80556274061034,33629.44992143643,0.3659988237452141,10,0,19.361030682656345,123.85599563451115,3,0.6151373595805366,1.3847753473741342,0
37.9813796401707,75133.74647832068,0.2706045883151198,7,0,19.726037012554755,52.7556226762901,2,0.5527502179686288,1.3149921061224217,0
43.95303678126007,28904.842710143526,0.2232009411257809,7,0,16.1469468486666,150.21164128620126,1,0.6571432399075738,2.932216502758882,0
49.03466797631134,63966.659807005904,0.01894236985726149,12,0,11.996199018745411,57.620096196152296,2,0.676950003134111,4.404201536422105,0
50.53471895751426,26312.948617970862,0.2788913836385008,4,0,11.615749856093846,55.49127001496403,1,0.8920481594793055,3.2584918598983776,0
51.520166822399105,35237.77983538279,0.2685207561832771,8,0,10.535279289100268,27.302605882033752,1,0.6399092473334864,1.2894757832221626,0
37.81529913301875,21248.014269709638,0.431943731716513,6,0,0.0,300.9987622088237,5,0.7748165103792838,2.2353479841428165,0
36.4517784880252,45593.10874977927,0.11822358074246957,6,0,16.312840834487176,8.690398922121084,4,0.8401889100516715,1.1377239377187607,0
52.29571057508585,74799.23812853232,0.38183797644668,9,0,13.466793398310475,78.38027872645142,1,0.5525721770965328,1.1262463986910254,0
39.70434810142062,34937.70543981615,0.2785457618839845,14,0,16.953145597251766,43.904615266076526,2,0.6517372251198715,1.0726659854940486,0
26.69176411994494,32910.83292020784,0.2291930313814119,7,0,11.297990691168216,139.50570786305516,2,0.3463831802805379,1.8618433101043261,0
28.400553431958233,20799.65166067071,0.223813470578728,13,0,15.988950971721152,53.2503681730213,5,0.7262157008207932,2.4223418214831414,0
30.966572567980663,32381.860154656806,0.2288315264580268,12,0,3.7349576228313346,55.16741366094289,3,0.7163943272606257,2.644093830899955,0
47.96592892864517,16376.503451800567,0.17649287418679083,6,0,4.98440634443058,39.64768074693081,2,0.7680954908195927,3.132977499567903,0
43.70910883284678,23007.165885844708,0.3713084087408162,8,0,0.0,290.5883570019822,4,0.46909191833240715,1.3551872191984802,0
50.28582424881322,40675.9799118996,0.41507819506859195,9,0,11.193904825010243,54.75600604172714,3,0.7330816473072902,2.46177294171244,1
36.87296824396159,70228.29692331937,0.10429866828272305,11,0,7.364846473328399,580.3210320429195,1,0.7636696606498503,2.6986109341409907,0
43.90247629292057,147946.41562716707,0.23017223355397423,9,0,6.579708748977481,75.69381840188555,2,0.4866978482196374,5.392718510727904,0
49.50708472760804,27084.24459288996,0.06670898559083685,5,0,14.007914267791847,56.04258280234372,1,0.526438915184919,0.5252658528628993,0
38.28784152335714,74432.65816373023,0.38901332642676056,8,0,9.446956834814229,45.86065904709732,4,0.8272244206838365,0.6937504326122939,0
47.481302850688934,41022.51085256607,0.35491180593001254,5,0,3.401453959178024,107.45759231276557,5,0.8308620636205398,3.6644005717855146,0
34.05688870720019,33670.46008590525,0.5343345153144067,10,0,27.268600636512588,26.948508497737393,5,0.570486221171081,3.9407944695673005,0
37.64335384121914,45084.655097871364,0.7474381943727753,4,0,11.777936277071545,65.03274282592658,2,0.8966622809709012,3.67534640124418,0
37.41914527202005,37457.35039214756,0.4070910826239527,7,0,5.501021682385823,55.13388042455,3,0.6508459963057106,3.6479361722054513,0
27.649924252931523,38376.39602794207,0.41731607717056934,17,1,7.980987234401702,80.66439203019586,1,0.8956289062563996,0.5824142463978956,0
47.84366976942698,29608.993202826274,0.38871620863424516,8,0,10.961142185944777,83.09930941300918,2,0.8534188311562635,7.990372265695653,0
36.36717191756731,18050.797942065743,0.1932821505089188,11,0,10.948524226456795,88.44614681406944,1,0.8719186195001739,4.9828980145814405,0
42.14992942473225,16784.10184734775,0.5396547124540491,13,0,19.812985638275258,61.18399865266804,4,0.6405820051917659,0.5920224286861591,0
47.768959906870904,50343.38159994357,0.500373726534079,7,0,11.523420254206753,358.7881815503446,5,0.7660313818773823,2.010545709412657,0
47.35837411235933,31623.315347198564,0.2230991296974255,10,0,23.131249031209514,90.65694788331984,1,0.8798483549765782,1.9220490371907077,0
49.984621307673436,26955.8480792643,0.2786811649231129,11,0,9.405462335927364,1245.3645110801817,4,0.6365031382059547,2.2891034845542446,0
40.81817418588692,36470.2746040451,0.33581943752616505,1,0,14.558616241559355,57.96397461730158,3,0.6268735816497295,1.7313956816581508,0
36.920420255470155,54039.26151513997,0.39177327378934174,15,0,18.13188116596698,172.55153594378513,3,0.8519910651383453,0.9380474630030318,0
41.04338146912321,39742.720511005544,0.5779452990528532,2,0,19.17091382827007,22.845198179753055,4,0.8144568962932275,2.7348594313289656,0
21.751986792503644,26159.626597660223,0.6932383784757228,3,0,19.87123330457288,293.2270156256066,4,0.3937862765331332,5.631581320225149,1
24.634650330922952,67046.82117549339,0.09391783809551194,5,0,10.367929554719193,23.449736915418047,2,0.45829319710477134,1.6891575669709693,0
26.12760465174717,79984.86845798646,0.2536988128350337,11,0,11.967064438350484,94.35399578189497,4,0.5910066142204685,3.1147316623135453,0
30.03303806878222,46503.28934433432,0.17885448769100606,5,0,0.0,39.753081421082385,4,0.46527246235952846,2.3402492618889346,0
46.79729072068124,59090.87284447356,0.12780865950127804,10,0,10.823939768396636,93.91680681753125,2,0.625011132109533,3.646704643498464,0
31.13425133567927,67574.09634328925,0.03153457057280289,7,0,18.54752506757989,41.19201866040746,4,0.8190634397308969,2.184117963935801,0
37.46204935152733,63898.40365970083,0.037633480309167244,5,0,17.381018879135297,21.176594257079724,4,0.8215562553453566,1.491197891023555,0
57.590739573432785,49367.598568475565,0.12531702211406184,9,1,11.481077273939512,39.41274543704263,1,0.5085891899221283,1.7661708180391469,0
37.72483234726289,48980.30333561147,0.025633046313845283,11,0,22.194836657579746,347.1983217030648,1,0.7994198376876417,5.484909847497335,0
50.850186821605035,47090.67543722884,0.14222909639288184,11,0,9.695968293931157,95.65342684888526,2,0.9278605313621346,2.5688787865881766,0
30.796587839881475,20980.1317710983,0.4404046478487442,4,0,7.703161055880603,11.627581183824772,1,0.3662209583013958,2.506237537834921,0
39.53474930558844,51552.78836256976,0.13819524978243886,4,1,9.191029588641786,203.25457176589214,3,0.8826717216425131,5.36936921043865,0
30.599735341073025,18436.598453266848,0.0881247379306332,12,0,5.265209850983307,18.731057659604485,3,0.37339599702538856,6.04887327188322,0
37.93160308919325,24408.83100991413,0.3802453307196963,7,0,15.73437019022122,133.22389656676668,4,0.851264530233948,0.23023143774396898,0
52.08369764948875,69687.93856345672,0.431790301686878,9,0,13.730890869651654,106.0380696329901,1,0.5649882032443028,0.711143706263321,0
21.272154921691815,55276.88356206735,0.44330276356976983,9,0,15.659876678238309,114.38529832034423,3,0.9173998129999206,4.340335030675611,0
47.21308372255029,76397.0334217846,0.39151540329735945,14,0,9.513773088412732,504.63076296582017,4,0.8115553586712324,2.658817437931236,0
44.85282722798733,31702.88002164469,0.6593383929769089,7,0,11.651562123964478,20.198955398361182,3,0.6102825691269032,6.064219936690725,0
34.87020053163847,20411.945646544704,0.10554240709987574,5,0,0.0,113.63070168267433,5,0.6914242626400705,0.5284937299758609,0
24.647305747338546,32201.921429146205,0.194801603694732,8,0,14.257353307866282,247.52369997990715,2,0.5470262625702622,2.9491402807958225,0
42.865554092566434,38216.23287183503,0.4170536745549863,7,0,12.593048730357896,25.228894834076893,3,0.6706285474763203,3.7807184219108505,0
35.64608749123437,37778.45925400423,0.4174422029611281,9,0,5.396834031039212,22.31135414515155,1,0.8928109077278757,1.946504302727742,0
44.79211453625645,64012.921434565265,0.02675975928086998,7,0,11.372054807480415,38.68202235497409,3,0.49831650138032374,4.169074831085202,0
42.26222574628132,30313.99565014364,0.5062932257695176,9,0,10.452904187578998,80.61458939424897,1,0.7773813076486362,4.3986665138874885,0
61.22134669585098,43304.733897495775,0.23912037339103276,5,0,22.585871610044954,10.048551263684606,5,0.6348906301806664,2.361687940361644,0
39.12773247032371,22152.074440412507,0.44494079825198685,6,0,5.633238191233174,105.8139527242414,2,0.6746425901615802,2.239985227858342,0
29.71803008853762,45485.94422226027,0.31182146239156194,13,0,13.988557073200214,10.073779004871776,5,0.6697204183016802,4.697244430346017,1
44.151307619475794,36371.990843241576,0.4431909208371309,11,0,5.455389883929836,257.7517702516028,1,0.7465009753562881,2.908230309864554,0
44.63996020766118,24961.585219361266,0.15019775725938156,5,0,8.652759335578377,101.14146634404482,2,0.5009347936728311,3.599524199137355,0
58.31025090288524,32276.197527922643,0.299054850852691,7,0,13.660913722153381,542.2720683190785,1,0.7222513242062395,2.897169343683595,0
52.021334950974946,33120.64645052331,0.39467393497889797,9,0,10.73182205482133,121.81950874025635,2,0.46037375118724205,2.7911644046453867,0
46.282452709794114,31726.97153996554,0.16323145150466498,9,0,11.964054862718662,37.87485587928153,4,0.7681700508499334,2.2357722091863943,0
59.55963469463474,88050.92516465604,0.2808296677502142,12,0,13.996332649391817,20.938455361259813,3,0.5055489723635973,3.7695379393395108,0
27.73484334812579,34571.22607895544,0.3713643305584488,7,0,9.037862572808653,72.72384115906041,4,0.5839244239650012,1.2557788830878738,0
34.32298160700303,32146.27773563981,0.12251919603151953,6,0,17.30487920889264,52.651740387496,5,0.49120376550712075,0.5563900899079243,0
30.8810887031337,12724.372415628639,0.1754211034524642,10,0,10.167121540574371,226.6409034637387,1,0.8016163790802446,2.502529655064073,0
37.322282362130785,23222.950724037997,0.4105132626777473,10,0,11.41466723068457,17.915341635450698,3,0.7701110993348137,6.125941562364124,0
25.479766229324294,31839.51119013416,0.32390738625553644,6,0,14.167867647527133,617.1316674385631,3,0.9134054431708418,2.9114337332166316,0
49.62181136177285,25772.766771011145,0.05038655334268652,8,1,13.362001206989008,252.076428709368,3,0.6129418248312455,2.0797840951353543,0
39.33332763481472,72464.62543172236,0.25476309221973575,10,0,15.865367547257115,42.767208127653795,1,0.5221400025174733,1.8753112620827412,0
24.350324465968107,33440.770637132446,0.09560479500855211,9,0,13.901786408908231,472.1917141496818,2,0.709436018854973,1.7775651947256474,0
29.813051025509502,69163.05589256059,0.3509244170593337,6,0,14.814183969337048,21.332810486187686,2,0.6900858245376951,0.10446133440640105,0
45.76216616940234,37453.38293937412,0.04041947413825872,3,1,10.04776491500915,69.87498717255905,4,0.7343348886276178,5.566001734094398,0
52.057518814732575,36997.80694861923,0.25695016486236677,11,0,5.587373411486877,11.80159554627039,5,0.6791013758363798,1.6339776137762154,0
65.96077070030144,34738.42757633932,0.15623273758404346,7,0,3.4341665834828383,500.63791115460793,2,0.4904418062176215,2.5378751491558154,0
76.96634959208795,36384.4995288419,0.11283926971418742,7,0,1.9757391141462026,7.562000898623409,3,0.9432178683495487,1.9839939198308152,0
46.972913199311954,85767.67802657637,0.2750886898652921,7,0,22.576360306375655,9.693639652238854,2,0.8083327841511938,1.4144020087030316,0
30.125542559617628,11386.6242786263,0.2567983999987067,6,0,0.0,25.491479817454778,1,0.513603274640302,5.758593362947618,0
18.0,13349.405457002127,0.07840153729809811,8,0,19.162340993862614,266.8771418482021,2,0.7205693009338467,0.9779474148845425,0
45.21253754812603,27678.593192563527,0.37433652805555573,7,0,7.074785932215161,171.71117724246423,2,0.8226472853017407,3.86137196197903,0
32.24470685627609,36580.25675679634,0.2819756102955817,10,0,19.118645832718826,63.20988858556564,1,0.7879607578585255,0.6472033861641237,0
37.015712877843775,51279.8010743665,0.19095044021535149,4,0,0.0,185.43630492401337,4,0.6157618922742456,2.2506486794882905,0
34.654838411282306,46006.75897946969,0.47117942214675285,9,0,10.589436588700305,47.53677064211776,2,0.9737770619787454,5.2254931081056215,0
40.310509363003376,29967.748835523864,0.22079366294131358,9,0,20.72414641815161,90.64171478016357,2,0.7384146427164924,1.7179918530692166,0
54.79176276945172,60446.97700602635,0.4524518590056982,5,0,16.27925738085349,396.2602890009346,2,0.7839276311230229,3.6237889311114424,0
43.88458280934414,60784.961984250556,0.15083083058524147,8,0,9.97640723585525,40.61174669221086,5,0.8035509988665149,1.6547968868035936,0
40.09638195553574,39816.190922055546,0.06588630247066642,12,0,0.34213619082910895,21.766081313576482,4,0.5397521582900072,1.94174677207028,0
29.57215496609026,58766.59065353505,0.26543172729286074,4,0,4.065068867094409,96.00939556930165,3,0.43854119120604135,4.226705220909746,0
21.903804663547717,41619.4394559772,0.2559894593565681,7,0,20.334882579356275,132.73161657520217,5,0.8811806060414656,3.6815175437154952,0
36.16430509112003,27426.321957040982,0.1534157812427064,4,0,9.910552792477645,62.33588633379024,1,0.8283428566958607,6.170513138930256,0
41.35460939018015,51477.9283727098,0.14627563140553915,11,0,11.569055379519364,182.00926210109,2,0.5602762897602716,1.712180145810228,0
63.2151589629586,38380.567710705815,0.361835000098504,3,1,13.701210628215785,42.88358147675035,3,0.796872523319137,3.2085665600952544,0
43.56329425767463,36339.839429414875,0.1768201729775143,12,0,4.182966521474663,63.628100943616296,3,0.7825256890376497,2.647370508442141,0
53.792874132276694,75847.25437967277,0.28573474114624015,9,0,14.443741079041075,85.583273333941,4,0.8098264549232735,3.273355162645678,0
36.00845281753018,10663.307650240773,0.3499528938002134,4,1,9.482307115985964,77.07918311810162,4,0.8653510361993684,4.954832447930129,0
27.780674802995705,17874.991909026186,0.2879054378265683,4,0,13.762216713453245,378.3902063661702,3,0.6631633558110369,1.4737887565143903,0
30.418598853211538,20059.63341280524,0.8104671463120968,13,0,8.531694476777796,85.06940902183511,5,0.6115097018668069,3.116932826499765,0
33.29728722557096,30283.844855235264,0.1875888145551309,15,0,2.5613036396330564,37.91388629892825,5,0.7637108822904377,5.71366446713915,0
67.54163678922197,31974.56158322703,0.11147658369583816,10,0,9.435764809127896,102.8815207113732,3,0.6940977104073291,2.649391717060729,0
32.143359849307366,17091.51082284301,0.29306150165835854,7,0,15.844665702648012,183.20779644050293,5,0.40798980552450065,4.20478312703133,0
52.06187044483614,22190.531854472927,0.30775111528980215,3,0,14.364360534462215,138.25261148699497,4,0.30717352826663286,0.3780901785522255,0
31.164873862955684,23613.625137128598,0.10096488212591193,9,0,12.18558520400836,129.35610245830944,1,0.8948108827654014,2.738984880744777,0
53.17887615449093,124083.75325187249,0.3015096926687941,7,0,17.388791118062056,9.046155201088395,1,0.8266931740637037,1.7934100915778544,0
46.61941159327036,89399.55413756173,0.29680723683956084,10,0,10.77843592473464,2.7428152592359494,1,0.6092705387365559,3.6414894874009685,0
40.12034522810291,29558.460439877574,0.2955478546860294,11,0,12.337657884091305,252.22396589230829,2,0.859732959162672,3.1315430231061754,0
41.51084968637479,30278.959817965755,0.30807839685574206,12,0,9.121398721837647,92.4463924508231,2,0.7406307491213875,1.2682283519896917,0
34.14254765484731,20443.04490965786,0.07259007496878044,4,1,17.73970786052073,53.202591100686504,1,0.7948089726325217,0.7238414677422428,0
47.352866417784966,13987.715979398463,0.14940046842941654,8,0,13.749171286330586,125.60921677849846,4,0.7538971242062559,8.17682637628851,0
36.54019823591064,34254.04390007184,0.3797259811464071,9,0,8.658251338959769,551.5717460506141,3,0.6998528644349913,3.312066487908246,0
27.292730834793023,22050.135111854994,0.0724796982066711,7,0,3.0658215208331736,297.74499509689366,4,0.7502132577746532,3.2555001490795794,0
26.664749108164568,34807.03269106215,0.6407016515794574,5,0,18.62976764938996,173.23770822595742,3,0.9287587605873724,1.4396721668650707,0
44.07105501266543,16315.927802525637,0.19322886331644934,9,0,7.5356096928921605,18.839000968656016,2,0.4524069209193288,1.989484240680984,0
60.94909507692522,24810.265323504078,0.10843276006505778,10,0,12.432386114937282,22.017796021523647,4,0.46774827967916777,5.7550900877233335,0
43.91989936288126,39117.04355914427,0.41180753905094936,8,0,26.115598098867427,3.115265503136001,5,0.5592906758874596,2.689820196726226,0
40.57634008668141,43612.74917623579,0.43801540836802877,7,0,16.809057250399853,116.77116543747456,2,0.8283561040941995,5.8876158496917235,0
45.429913675230516,44745.04446554696,0.2223668302580205,6,0,21.666897532961947,206.51078465166165,2,0.5812942298079479,3.320470575031564,0
57.6720209004819,18765.127533985415,0.17616822620232392,10,0,8.771251124753109,227.7420560567857,3,0.9486761234258313,5.050542035783899,0
44.63259001636628,55678.13865202435,0.2282016838285522,12,0,18.42585838092124,122.79503281824651,5,0.8511670474956338,0.34562524096412545,0
37.068873229995155,24340.432894584483,0.14169632191432432,9,0,12.160013957711346,45.38219148830736,3,0.854922105113371,1.3738384947688282,0
55.275464520718664,49832.81378162615,0.597543029791033,6,0,14.19610152461149,27.73976783994997,5,0.7308220145803146,2.6532256239936425,0
47.14507726153936,36122.84109998925,0.49554826701546295,11,0,24.125050278237364,20.278520951770197,1,0.7676188836011573,2.121025459665474,0
60.42907190395191,18247.91763777953,0.4229344576652333,9,0,10.328125055101763,44.87541887388007,1,0.8465490570074219,3.6577718942535062,1
44.19881324666287,31004.918981728726,0.41830183548507455,8,0,12.115526722059219,16.88808756076195,3,0.9023986217061704,0.724993479465603,0
27.306371619353996,43594.30802946654,0.2383193721724035,9,0,6.580712090952224,449.05477697141527,2,0.8405717096962703,0.7394919198324486,0
25.58208960905202,49339.62009105859,0.04580049651235959,7,0,17.33081133544846,11.440436448553822,1,0.7769118994217734,3.5619638563553186,0
61.81113518677499,33843.6291135354,0.08785271756134655,5,0,8.636238610280184,43.10056334754287,2,0.9628032286656588,4.90461745911994,0
62.683988649399566,78111.25576083313,0.3226899639101146,3,0,18.13626249491327,5.3470120196222695,2,0.3614948670492272,1.980404295309849,0
39.84576944060879,60099.41492754371,0.1013194943377103,8,0,2.100520549530893,77.93427424278393,5,0.9242052121018267,6.291795775234397,0
37.401752146368146,31941.869184485837,0.2883240043389454,5,1,15.291828431001642,54.442197814828376,4,0.7341088579557347,7.274873367435376,0
59.537331506906426,52841.9629067763,0.11426197104030494,9,0,8.137840163621664,35.58241572899435,2,0.4860704946560914,2.458296442493379,0
28.715451815478144,95501.45315101906,0.282705678646333,13,0,16.383105835981265,17.826035920413926,5,0.6874307092585148,1.9260853232747475,0
31.263275772530083,96784.51586443241,0.2060279603505847,13,0,11.91864496287463,54.759682518041,5,0.8409783410025136,1.5912905879669683,0
49.71992153626853,19653.290516503028,0.14725094323760277,3,0,8.787966510790252,28.407322089295914,2,0.6134420303222928,1.3652865312145015,0
37.264738525684926,22850.618057422424,0.2844946931808205,6,0,9.680642298744031,46.328556070746956,3,0.7645977396048453,4.059241089066179,0
41.938537599359144,76302.37877308117,0.5333690448925831,8,1,6.897670199648158,571.8724644673096,5,0.5355831529959052,1.2231603932982806,0
40.03868521770585,21393.864934009336,0.5261148339793444,11,0,17.026726531925156,67.1287662371516,3,0.556056978473017,1.0397923388074735,0
46.0508945855872,18745.882988727924,0.10221333116816313,6,0,5.708175903447512,103.48644620290676,2,0.8018551288050055,1.3131662290901054,0
58.8897823357646,28478.44985085596,0.22865803412657076,6,1,10.397528167603216,31.26947146997272,5,0.6612813847586212,2.4764166631876257,0
43.08701888282095,44806.717651370345,0.30023403733141024,13,0,14.071437478214843,21.299367733259754,4,0.5144824323164767,2.6089795817337493,0
49.727265519322295,34503.0031374877,0.42881994728772377,10,0,21.680967152691114,53.114541599856736,3,0.6278381785106206,3.9080307739571785,0
18.0,26231.550683074114,0.12998187641051404,7,0,11.944208394649115,1101.811812223188,5,0.9178293119771384,2.306986272421012,0
41.415379176838584,25923.20439402357,0.5097282352951061,9,0,10.544936480769355,38.67087629177454,4,0.7940108852523867,0.6785545278214866,0
31.881236756485546,25433.728549782838,0.1334319800608716,9,0,13.641809190696168,84.24467513062937,2,0.7731720131628869,1.858163731663522,0
27.374243274916463,23394.241601843896,0.29095263270607447,9,0,0.0,20.20483196300604,3,0.8434286888047896,2.5233996557940372,0
31.46217159685499,113642.90952465373,0.3536633278486492,9,1,4.808125795855684,2.0010530238334407,1,0.87222535820898,1.5124990100445008,0
